-42.389318702745804,2.000000000000007,31.48068129725422
-42.74962170361282,1.9476215417012024,31.76344967618557
-42.897780950701,1.808598855740765,32.179671057156675
-42.829452605782016,1.660850129827669,32.61634993703254
-42.71874674402113,1.4898762126639933,33.03819200995004
-42.61383770413212,1.2717503618316153,33.43911947777998
-42.51842644318839,0.9955095450448337,33.804718777891885
-42.50000000000001,0.6110129837297412,34.063200005091964
-42.50000000000001,0.16160851291046305,34.18917813859105
-42.50000000000001,-0.3043055734035746,34.16549570487794
-42.50000000000001,-0.7399986535548203,33.997699371213166
-42.546535792520864,-1.0878272530083437,33.696913952565644
-42.64543935306924,-1.3447209802985847,33.31822989407285
-42.75242916580603,-1.5472940682706755,32.90970987906524
-42.864469598485044,-1.7053631488356895,32.483188394858225
-42.87678375903837,-1.8565953768398769,32.044932540231855
-42.65801611461567,-1.9752947827947465,31.65517819441291
-42.2504492338353,-1.9960100860206875,31.440980216792894
-41.78562519632871,-1.9457097875325444,31.42983158567851
-41.32915011611106,-1.8411402893314592,31.43613052844865
-40.88964198303709,-1.6797600319521988,31.445166655735477
-40.477518830598385,-1.4579000295574849,31.45623352776835
-40.10836707820156,-1.1705414676915225,31.468236883632855
-39.80664634951226,-0.813525488092846,31.47948977235778
-39.60851508935681,-0.3907841127442807,31.487575124592805
-39.55350567736999,0.07232025695578788,31.489916959296455
-39.6560920536227,0.5273738862939181,31.48558362383639
-39.8906681019618,0.9312534070697647,31.476227015498843
-40.216520458927185,1.2665792993380502,31.464517733137964
-40.601055165434126,1.5331493620766994,31.45265573801126
-41.022995263850085,1.735842830295609,31.44212063809863
-41.46869104849177,1.879369359753794,31.433868202344915
-41.9287657798553,1.9668653712454784,31.428514769508496
-42.3893187027458,2.000000000000007,31.480681297254215
